id,yearly_income,prev_delinquencies,previous_defaults,debt_to_income,Zip_code,loan_amount,open_accounts,default
86316,54912,0,0,24.8808,78400,10260,11,0
146485,137280,1,0,51.4584,87300,32832,14,0
78542,96800,0,0,35.9352,95300,32874.75,15,0
30863,281600,0,0,19.4544,6500,59850,15,0
33271,140624,2,0,26.3424,1000,20520,8,0
107066,77440,0,0,8.3328,6600,17100,9,0
118927,230560,2,0,45.1248,17500,20520,21,0
78122,95040,1,0,26.0568,18500,14150.25,6,1
146516,88000,0,0,43.428,22700,37620,11,0
128400,316800,1,0,19.0512,77000,34200,11,0
126359,147840,0,0,25.0992,71300,34200,9,0
76904,220000,0,0,32.6592,55900,32832,15,1
96803,105600,0,0,5.4768,32800,27360,13,0
23575,352000,0,0,23.9232,18400,42750,13,0
46524,193600,0,0,33.1296,10000,47880,16,0
89619,77440,0,0,32.2224,36800,25521.75,14,0
21639,60500.5456,0,0,43.4616,60600,12312,7,0
32956,151360,0,0,36.9936,99500,17100,19,0
105535,95040,0,0,20.0928,8000,42450.75,7,0
88470,93280,0,0,46.9392,79900,27360,15,0
48265,177760,0,0,28.3584,23600,34200,14,0
80283,184800,1,0,30.156,92600,30010.5,10,0
134478,80960,0,0,29.8536,35800,4104,6,1
67376,35200,0,0,13.2048,62500,13680,8,0
90482,96800,2,0,20.1264,2100,10302.75,20,0
70078,114400,0,0,46.9056,75000,25650,8,0
35160,114400,0,0,46.4184,53200,48735,18,0
59131,86944,0,0,23.7216,38800,17100,13,0
114761,110000,0,0,7.7448,19000,29070,11,0
71466,43120,0,0,51.1224,91300,18425.25,6,0
132773,152240,0,0,25.3176,33000,19152,10,1
22417,65120,0,0,23.0496,14000,25650,9,0
96279,70400,0,0,54.9864,95300,22230,8,0
92782,88000,0,0,27.72,55400,23469.75,9,0
123866,193600,1,0,34.776,60600,41040,8,1
65098,135685.44,0,0,50.7024,24900,50103,11,1
24079,72160,1,0,32.0208,30700,11970,13,0
37215,149600,0,0,29.9544,85000,29925,12,1
25680,235840,1,0,22.2096,20800,7780.5,9,0
49433,140800,0,0,17.0856,33300,17784,23,0
86139,70400,1,0,16.5816,22000,8550,13,0
28099,184800,2,0,33.684,22300,51300,10,0
68791,123200,0,0,28.2576,23000,13680,10,0
83916,135559.424,0,0,46.5696,44600,46170,23,0
109153,140800,0,0,10.7352,74300,18810,8,0
122066,61600,0,0,33.9864,73000,22657.5,28,1
25516,114400,0,0,9.9624,46400,28728,8,0
48938,63360,0,0,22.68,80100,15390,8,0
62706,154880,0,0,25.0824,63000,47196,13,0
57116,205920,3,0,33.3984,19400,42750,17,0
59738,59840,1,0,43.9488,39400,29070,23,0
140497,140800,1,0,41.4456,75200,42750,17,0
93213,105600,2,0,35.616,90300,17100,22,0
43647,56320,0,0,9.2064,27800,25650,6,0
132759,63360,0,0,36.7416,34900,13680,11,1
143483,80960,1,0,33.1296,60600,11970,16,0
142788,70400,0,0,30.24,12100,24538.5,13,0
33163,88000,0,0,55.608,19500,13680,11,0
96967,109718.4,0,0,15.8592,43100,34200,11,0
145556,109120,0,0,39.7656,85300,4788,13,0
71141,73920,0,0,11.9448,46800,4275,10,1
112707,224400,0,0,25.3512,99300,59850,16,0
136474,172480,0,0,15.288,70700,25650,11,0
112424,173360,0,0,44.5368,32200,32490,16,0
59752,96800,0,0,67.0152,5200,20520,16,0
86110,190080,5,0,44.2344,23100,24453,14,0
26168,220000,1,0,18.3624,85200,11970,6,0
70027,88000,0,0,50.0808,76100,13680,14,0
108160,105600,0,0,39.1776,12100,30780,23,0
136917,86240,0,0,44.772,7000,12654,5,0
34372,145200,0,0,43.6464,46900,59850,13,0
68684,91520,0,0,18.0264,93900,41040,11,0
47646,28160,0,0,18.0264,38400,5130,7,0
68179,61600,0,0,11.928,11400,2394,6,0
86483,66880,0,0,13.7424,55400,10260,8,1
88238,75208.32,0,0,46.1328,37600,19152,12,0
49269,121440,0,0,43.1592,77000,17100,21,0
131738,114400,0,0,28.6944,60400,51300,9,0
79348,123200,0,0,47.1744,3500,25650,10,0
90488,160793.6,1,0,45.024,70100,59850,15,0
82073,96800,0,0,24.528,33400,21204,11,0
25308,170913.6,0,0,26.964,60000,15390,19,0
92193,114400,0,0,54.8688,68100,43605,12,0
27495,352000,0,0,7.1232,94500,59850,7,1
116663,91520,0,0,27.2328,84000,9789.75,10,0
105060,573760,0,0,3.6792,92100,20520,6,0
118227,119680,0,0,26.46,33100,8550,18,0
131155,70400,1,0,47.5272,14300,20520,12,0
131283,42240,0,0,16.8336,7000,11970,11,1
37544,126720,0,0,48.1824,98000,20520,10,0
134691,70400,0,0,45.9144,76000,5600.25,18,1
54094,135520,0,0,50.2824,92300,41040,14,0
82163,255200,1,0,18.396,94600,59850,11,0
136779,56320,0,0,38.5728,12200,13295.25,13,0
27593,116160,2,0,45.5784,75600,38304,7,0
73877,144320,0,0,33.516,61000,12825,18,0
133398,91520,0,0,31.9536,91300,10260,12,1
100044,95040,3,0,45.9144,84100,32190.75,12,0
139015,38720,0,0,29.0808,33400,9576,10,0
60722,158400,0,0,45.444,76200,47880,11,0
101667,158400,0,0,40.6392,75000,20520,18,0
77109,96800,0,0,44.3856,21900,11115,14,0
96147,161920,0,0,39.0936,45400,20520,16,0
82519,61600,1,0,41.7144,27200,18126,14,0
61050,42099.2,1,0,11.0376,72400,10260,8,0
102679,175533.6,0,0,29.7696,66400,52326,12,0
141103,179520,0,0,20.0928,85000,28086.75,7,0
63690,82720,0,0,42.8568,93000,25650,12,0
103589,109120,1,0,23.9904,32400,9576,24,0
106933,149600,1,0,35.448,92100,42750,13,0
64177,110880,1,0,53.4072,89000,28257.75,23,0
54649,96800,0,0,25.704,8800,3420,9,0
75145,79200,0,0,46.9056,12900,23940,16,1
62861,52800,0,0,44.5536,91700,5130,9,0
105342,149600,0,0,36.5736,90000,6156,11,0
129727,123200,0,0,22.6632,48400,8550,19,1
138676,176000,0,0,23.7216,90000,27360,10,0
82249,75680,0,0,3.2424,96000,10260,7,0
134049,82720,0,0,34.7928,35700,14364,10,0
107009,140800,1,0,36.1704,33000,27360,16,0
140470,457600,0,0,12.7512,24900,30780,10,0
84846,105600,0,0,37.9344,37300,17613,11,0
132066,70400,0,0,13.4568,15100,15390,10,1
29709,112640,0,0,35.2464,56100,38261.25,27,1
117472,100320,0,0,43.2936,19000,17100,12,0
125995,190080,6,0,27.1152,23500,27360,10,0
49028,70400,0,0,43.7472,11300,24624,8,0
90594,96800,0,0,24.2424,90200,8208,18,0
145175,140800,0,0,37.044,28700,27360,8,1
144595,105600,0,0,48.9888,64400,17100,21,0
28195,207680,0,0,15.6576,10500,1710,18,1
140550,58572.8,0,0,21.756,13800,18810,6,0
83986,133760,0,0,40.4208,91900,13680,12,0
38666,136620,0,0,31.8696,89100,11970,14,1
132367,140800,1,0,19.992,2600,30780,11,0
93005,155760,0,0,35.3136,3100,24367.5,24,0
105797,88000,0,0,31.6512,11200,17100,6,0
122845,93764,0,0,32.6592,84000,27787.5,14,0
90430,211200,0,0,32.8272,10400,59850,10,0
129124,119680,0,0,28.224,89100,25650,13,0
40220,149600,0,0,14.784,45400,10260,6,0
78187,136400,0,0,26.3256,19000,8037,13,1
136332,132000,1,0,31.2984,95900,43647.75,16,0
35909,61600,2,0,40.8408,48000,17100,14,0
120849,100320,0,0,48.9552,30000,34200,14,0
142104,88000,2,0,20.8488,98000,10217.25,6,0
59970,79200,0,0,24.5112,56000,25650,12,0
93584,140800,0,0,36.288,34700,18810,20,1
93250,44000,1,0,26.5272,53500,2394,6,0
88843,193600,0,0,52.9032,68500,8550,11,0
51322,137280,0,0,28.8624,10400,25650,13,0
85569,109120,1,0,27.2496,95300,14022,11,1
90685,96800,0,0,33.8688,61600,24923.25,17,1
48969,95692.96,0,0,38.7576,46200,28728,28,0
131658,31680,0,0,22.512,48400,11970,8,0
65311,172480,1,0,18.8832,24100,8550,17,0
84276,114400,1,0,17.6736,96700,42750,10,0
134848,69960,0,0,39.5136,44200,13680,8,0
121121,139040,0,0,14.2632,28600,25650,15,0
52037,63360,0,0,49.1736,33400,6156,10,0
57741,38720,0,0,32.4408,30000,6455.25,8,0
33462,110880,0,0,40.32,53100,11970,14,0
121422,114400,0,0,35.6664,55000,21546,12,0
63506,132000,2,0,13.944,33400,30609,10,1
93408,99749.76,0,0,32.9112,97400,23940,17,1
24454,114400,0,0,36.1032,62800,34200,11,0
132737,91520,0,0,46.6032,93100,17100,19,0
46080,114400,0,0,7.1064,89100,25650,13,1
68573,114400,0,0,29.568,19400,11970,13,0
79465,123200,2,0,4.1832,11500,10260,6,1
55705,91520,0,0,25.4016,65700,42750,8,0
136777,96800,0,0,8.652,63300,5985,10,0
49712,184800,0,0,18.984,95700,5130,19,1
143054,140448,1,0,23.2512,30300,6840,10,0
39245,404800,0,0,34.3224,33100,37919.25,13,0
124440,161920,0,0,31.7352,43000,23940,25,0
27639,117920,1,0,41.3448,60400,34200,20,0
107292,132000,1,0,17.1192,67600,30780,9,0
50320,149600,0,0,55.1712,44300,42750,15,0
125021,163680,0,0,28.2408,7300,8550,19,1
22448,47520,0,0,57.6408,78000,16587,7,0
114218,84480,0,0,27.384,76400,20520,12,0
100241,126720,0,0,9.4248,95000,12312,6,0
66484,132000,0,0,24.5616,85200,6840,7,0
139671,167200,0,0,14.8176,38600,59850,8,0
120904,151360,0,0,15.1704,94500,17100,8,0
24780,73920,0,0,40.0512,85700,25735.5,12,0
72750,83600,0,0,44.9568,92100,29155.5,21,1
129148,80960,1,0,38.22,24500,34542,10,0
139821,105600,0,0,29.0304,11700,17100,30,1
112233,184800,0,0,31.0632,33700,35910,17,0
36893,165440,1,0,25.2,35000,23940,12,0
122827,105600,0,0,19.6896,21000,16416,9,1
133193,96800,0,0,19.1016,75000,10944,6,0
118907,114400,2,0,22.5456,32800,31934.25,7,0
106611,267520,0,0,35.7336,75000,17100,19,0
89352,322080,2,0,20.5128,27600,59850,18,0
55317,61600,0,0,11.1216,8800,11970,13,0
68444,86932.912,0,0,19.3032,10400,25650,9,0
100907,52800,0,0,49.056,91900,12312,13,0
58105,54560,0,0,21.7896,30000,25650,6,0
86437,176000,0,0,27.804,19400,40911.75,31,0
118799,70400,0,0,50.7864,33800,20391.75,12,0
100695,61600,1,0,23.268,13500,6840,9,0
80452,79200,0,0,60.396,21000,35354.25,11,1
116638,61600,0,0,31.4496,92400,24624,7,0
102108,49280,0,0,30.828,34200,13680,20,0
143686,140800,0,0,29.9376,60500,23940,35,0
140422,50688,0,0,44.3184,92000,6840,9,0
85101,105600,0,0,31.1472,35500,20520,27,0
109179,93280,0,0,54.9024,91300,34200,16,0
30159,146080,0,0,32.1552,97200,42750,9,0
74065,193600,0,0,23.9568,60000,47880,28,0
106204,100320,1,0,41.6976,34700,17100,26,0
29312,117920,1,0,31.6848,78600,41040,7,0
36950,133760,0,0,52.9704,78200,51300,16,0
22623,52800,0,0,41.3952,70600,6840,9,0
85361,318560,1,1,43.9824,55400,51300,14,0
53924,95040,0,0,38.1192,65600,30780,12,0
131633,136507.36,0,0,36.624,49200,28813.5,8,0
129848,53810.24,0,0,20.7144,55400,6156,6,1
51318,132000,1,0,28.728,14600,32832,25,0
88585,147840,4,0,27.9384,44100,20520,9,0
74544,96800,8,0,47.6448,10100,3420,21,0
42616,484000,0,0,24.9312,77500,11970,13,0
62177,105600,0,0,55.608,38300,46041.75,12,0
38361,88000,0,0,16.296,98000,16758,7,0
94109,105600,0,0,25.3344,24000,15390,8,0
125425,47520,0,0,19.6392,7400,13680,11,0
49182,117920,0,0,14.952,35500,17100,7,0
49256,140800,0,0,25.8552,93300,42750,9,1
112299,299200,0,0,25.032,44000,41040,14,0
114870,132000,0,0,29.2992,11400,20520,15,0
108101,52800,0,0,44.4864,18000,10260,11,0
117826,123200,0,0,37.6488,28400,41040,13,0
71345,184800,0,0,38.808,74100,51300,15,0
129647,264000,0,0,14.9856,78200,35910,11,0
130759,63360,0,0,26.544,97100,12825,7,0
124642,109120,0,0,33.0456,29400,41040,11,0
69674,61600,0,0,18.8328,87700,14535,8,0
55944,79200,1,0,37.8168,46000,19152,25,0
76632,66000,0,0,32.004,44700,25650,14,0
132248,145381.28,5,0,33.2976,22100,47880,12,0
102423,140800,2,0,14.7672,10000,34200,12,0
77098,99440,0,0,8.6688,8800,34200,13,0
81669,219120,0,0,28.1904,1500,41040,13,0
74106,161920,0,0,33.0456,2100,59850,16,0
94432,237600,1,0,20.7144,11700,26505,9,0
38756,95040,0,0,35.4984,34600,34200,9,0
106991,61600,0,0,17.22,30000,21161.25,13,0
98624,63360,0,0,41.2104,80000,19665,17,0
113281,293920,0,0,14.8848,10500,35910,14,0
22910,51040,0,0,35.2128,97400,17741.25,13,0
42409,84480,3,0,56.9184,55400,13338,7,1
65515,35200,0,0,42.756,55100,2693.25,5,0
86958,369600,1,0,11.2056,94000,20520,15,0
35269,272800,3,0,47.7624,36100,41040,18,0
65754,96800,0,0,32.6256,20800,34200,14,0
113243,114400,0,0,22.0248,70100,20520,10,0
132026,140800,0,0,30.5424,85000,35910,15,1
46208,129888,0,0,30.9456,64000,10260,14,0
79923,132000,0,0,26.5776,60600,19494,10,0
76821,126720,0,0,41.4624,17500,13680,9,0
57082,154880,0,0,51.7608,91700,59850,17,0
108613,64204.8,0,0,6.3,93100,6156,28,0
64441,88000,0,0,37.464,28200,11970,21,0
44042,105600,1,0,20.1936,48100,22230,8,0
80490,140800,0,0,23.688,66000,51300,13,0
117281,114400,0,0,6.4512,44000,5130,14,1
80778,79200,7,0,65.6712,22400,34200,27,0
111915,123200,9,0,14.364,10000,17100,12,0
64881,62233.6,1,0,52.6848,49500,5130,6,0
128840,149600,4,0,46.3008,37300,21375,15,0
53506,230560,0,0,15.7752,11200,45315,10,0
125264,83600,0,0,5.8128,92000,17655.75,11,0
60139,133760,0,0,37.5648,10600,28086.75,11,1
64280,193600,0,0,33.9192,21200,36936,11,0
117141,132000,2,0,46.8888,7000,41040,18,0
105979,65120,0,0,20.2776,65000,6840,7,0
43028,78232,2,0,19.6392,70800,10260,16,0
86214,220000,0,0,17.3544,10500,41040,20,0
99972,109120,0,0,46.1496,92600,34200,9,0
58434,316800,0,0,29.0136,92200,27360,25,1
144252,135520,0,0,19.7736,89500,17100,7,0
137983,67584,0,0,16.6488,44200,18468,6,0
137438,47520,0,0,31.8528,29000,8550,18,1
141219,100320,0,0,34.02,95500,22572,16,0
134276,88000,0,0,50.484,36500,8336.25,16,0
130974,123200,0,0,19.3872,80000,31635,7,0
71416,114400,0,0,9.8448,37900,21888,23,1
73598,42240,0,0,12.684,93600,6156,9,0
146085,163680,0,0,43.4784,85300,59850,18,1
99489,167200,0,0,30.0384,30300,17100,9,0
31994,105600,0,0,22.2768,94000,42750,5,0
140749,75680,0,0,14.3472,10100,5130,9,0
98833,193600,1,0,32.1552,77300,54720,12,0
85763,96800,0,0,28.9296,13400,22572,11,0
81417,140800,0,0,55.3224,77300,22187.25,15,0
35611,96800,0,0,43.1592,33500,17100,14,0
118641,86240,0,0,15.7584,73700,25650,10,0
144378,59840,0,0,22.5288,90700,12312,13,1
54579,100320,0,0,30.3072,80000,29070,16,0
144182,64240,0,0,34.0368,28600,22016.25,10,0
87365,126720,1,0,43.68,80100,34200,15,1
37687,79200,0,0,34.0536,94500,9405,8,1
35727,96800,0,0,32.6256,93900,23811.75,16,1
131449,67724.8,0,0,48.0984,95200,20520,17,0
46858,184800,0,0,15.8424,20000,34200,9,1
132507,88000,0,0,19.6056,40200,23085,10,1
36013,158400,0,0,33.18,19400,41382,11,0
61485,276320,2,0,18.9336,6600,30780,7,0
52783,211200,0,0,23.94,21700,25650,8,1
80961,90464,0,0,42.084,27700,20520,16,0
104445,119961.6,0,0,19.1688,79600,25650,11,1
98407,79200,0,0,24.3768,91300,11115,7,0
114694,116160,0,0,49.0224,60700,51300,11,0
121746,126720,0,0,23.8224,21200,10260,11,0
71060,177760,1,0,25.4352,8000,59850,9,0
92131,88000,0,0,27.972,94500,17100,13,0
45835,50828.8,0,0,20.8152,94500,16758,10,0
30887,94688,0,0,28.5936,32800,30309.75,9,1
36136,68640,0,0,45.696,57700,15390,9,0
133100,149600,0,0,25.8216,2100,23085,17,0
94837,51177.28,0,0,49.7784,12100,10773,13,0
69541,135960,0,0,29.0304,11000,34200,15,0
42696,114400,0,0,20.3112,8000,17100,13,1
48441,221770.56,0,0,13.1208,92000,41040,10,0
90862,228800,0,0,49.728,79600,47880,24,0
111390,22704,0,0,27.0312,19900,6540.75,7,0
107306,49280,0,0,54.6504,13000,8550,6,0
47879,68640,0,0,62.496,45300,29326.5,12,0
31492,167200,0,0,57.288,66000,15774.75,23,0
52406,114400,0,0,30.1224,33400,27360,9,0
68443,264000,1,0,10.0128,10000,20520,12,0
97563,126720,0,0,29.232,13600,41040,9,0
139097,184800,0,0,33.4152,78000,32832,24,0
45809,88000,0,0,21.6216,30100,15390,6,0
61181,147840,0,0,20.5968,94000,59850,7,0
84207,118870.4,0,0,52.8024,91000,41040,13,0
136283,184800,0,0,14.3808,10000,46512,16,0
130191,112640,1,0,14.9016,72700,27360,22,0
30440,161392,0,0,26.6112,10000,59850,11,0
114680,133760,0,0,41.916,60400,25650,13,0
135502,103086.72,0,0,5.1912,30600,8550,5,0
94318,144320,1,0,33.1632,19400,10260,16,0
132337,103840,0,0,27.72,18100,14364,16,0
72727,220000,0,0,18.6984,88200,25650,6,0
141677,123200,0,0,57.3552,99500,27360,14,0
51566,158400,0,0,33.2136,98500,38133,8,0
120490,191840,0,0,23.436,45400,35910,13,0
29949,109120,0,0,50.7696,79900,37620,12,1
72319,70400,1,0,29.7864,36600,10260,9,0
143238,96800,2,0,31.08,49000,30780,9,1
50066,114400,0,0,30.0888,55400,19152,24,0
129368,52800,1,0,54.4656,30000,16672.5,9,0
32300,73920,0,0,10.836,75000,20520,8,0
26134,352000,1,0,10.2648,90000,51300,14,0
99128,149600,0,0,15.9432,89100,59850,16,0
35131,117920,0,0,23.3016,75200,16416,10,0
27972,264000,0,0,44.3016,7000,4959,23,0
39372,121440,1,0,61.6728,6200,28343.25,9,0
88874,119680,0,0,27.888,93700,25650,14,1
135283,73920,0,0,49.4424,48900,15390,19,0
80713,45760,0,0,33.9024,11700,12055.5,12,0
138415,117920,0,0,53.3232,40500,31464,14,0
24632,98560,0,0,44.4528,75000,17100,18,0
98393,126720,0,0,26.0064,20100,27018,23,0
93008,130240,0,0,25.3512,80000,10260,13,0
80861,117920,0,0,47.8296,92600,27360,19,0
114446,352000,0,0,15.8424,11200,41040,13,0
117142,132000,0,0,33.348,10000,25650,12,0
70498,52800,0,0,35.616,60400,10260,10,1
37583,149600,0,0,19.656,92000,23940,6,0
130800,176000,0,0,19.2864,78500,29070,12,0
129585,158400,0,0,31.9368,45400,17100,12,1
57739,54280.16,0,0,47.5944,78500,15988.5,22,0
87031,132000,0,0,32.9784,47500,42750,15,0
80587,110880,1,0,61.6056,71800,34200,11,0
120905,105600,0,0,50.8368,47900,47880,12,0
76335,114400,0,0,10.6512,79400,8550,8,0
103229,61600,0,0,32.9784,8800,18468,6,0
123149,113520,0,0,24.3096,93400,30780,15,1
111983,132000,0,0,27.9888,11400,47880,7,0
67705,228800,2,0,13.5744,92500,16245,14,0
25933,96800,0,0,26.8296,2100,25479,8,0
118096,109120,0,0,40.7232,78500,28941.75,16,1
83500,114400,11,0,28.5768,28500,16416,16,1
126235,146080,2,0,32.5752,94500,48948.75,14,0
137929,105600,0,0,34.1712,80200,17741.25,6,0
69340,158400,0,0,59.64,20800,52710.75,19,0
73878,72369.44,0,0,24.2256,30700,25137,12,0
63695,117304,0,0,17.724,98300,12825,11,1
103839,140800,0,0,17.7744,49700,28728,10,0
28911,96800,0,0,5.4264,30300,10260,17,0
83136,220000,1,0,11.7768,10900,11970,7,0
93482,88664.5056,0,0,44.6208,73000,10687.5,8,0
33427,109120,0,0,20.9496,37000,24324.75,5,0
79659,170720,1,0,25.704,19400,38304,12,1
54345,105600,0,0,35.364,75200,17100,10,0
82666,79439.36,0,0,30.4584,95300,6156,8,1
76884,541148.96,0,0,39.5136,92600,35910,15,0
72541,170720,0,0,3.3096,10500,34200,22,1
117477,281600,0,0,19.824,21200,39330,11,0
27214,49280,0,0,52.9872,8400,6241.5,15,0
86656,49280,0,0,15.6912,15600,11970,7,0
111484,79200,0,0,14.3808,31400,4916.25,4,1
97115,572000,0,0,6.8208,11700,47880,15,1
25481,123200,0,0,55.1544,34700,28984.5,14,0
63693,147312,0,0,38.3712,6400,27360,21,0
78827,92618.24,0,0,15.5568,98100,27360,7,0
121733,132000,0,0,57.3048,54900,42750,16,0
85408,105600,0,0,36.2544,55900,9063,16,1
31859,264000,0,0,16.0944,92100,42750,8,0
45889,70400,2,0,44.352,78200,6840,36,0
108234,261536,0,0,31.752,21700,59850,25,0
48213,66880,0,0,41.0256,96800,28514.25,13,1
107790,90708.64,0,0,27.5352,60600,20520,17,0
98513,161920,0,0,41.832,37000,54720,13,0
38515,89760,4,0,33.8688,46300,20520,9,0
141184,528000,0,0,6.2664,33100,53865,6,0
60889,140800,0,0,45.36,54900,17100,13,0
108220,82720,4,0,18.9672,25400,13680,15,0
94232,95040,0,0,36.2544,32900,20520,11,0
45956,73920,0,0,18.0432,1400,13295.25,5,0
134785,85360,0,0,27.7368,95200,5814,8,0
44449,121440,0,0,55.4904,29600,23940,17,1
93970,308000,1,0,20.5296,62000,27360,16,0
25704,103664,4,0,12.9696,75200,2565,10,0
69397,109824,0,0,28.98,1900,34200,7,1
117366,149600,0,0,12.3312,33700,37620,6,0
56764,126720,0,0,46.5696,75100,34200,18,0
143873,100320,0,0,7.4928,21700,15561,7,0
82276,52800,0,0,55.8432,43500,17100,8,1
69695,112640,0,0,16.128,78200,20520,12,0
105061,126720,0,0,33.9696,55900,31806,11,1
60363,159500,0,0,20.0424,78600,6840,9,0
29307,88000,0,0,26.9304,30000,12953.25,12,1
41828,184800,1,0,13.608,6100,51300,5,0
123173,158400,0,0,28.3416,11200,34200,13,0
24059,82720,1,0,27.1488,46600,14364,11,0
126810,130240,1,0,51.24,85200,53052.75,16,0
127793,96800,0,0,25.8384,95600,17100,11,0
116981,117920,0,0,38.5728,89100,27360,14,0
27349,91520,0,0,42.5712,28200,18810,29,1
47400,48963.2,0,0,44.1336,54400,17100,6,1
107326,93529.92,2,0,46.368,25300,25650,15,0
67334,149600,0,0,29.3328,78100,29070,12,0
63598,59840,0,0,37.716,36800,20904.75,5,0
74571,107360,1,1,35.9184,93900,10602,15,0
64304,117920,1,0,29.5176,30200,10260,9,0
133742,179520,0,0,34.4232,32700,59850,15,0
145489,211200,3,0,19.8912,75200,29070,12,1
46413,228800,1,0,16.3128,60500,35910,12,0
63715,158400,0,0,38.6904,11700,42750,13,0
141315,95040,0,0,10.0464,44800,19152,6,0
91157,176000,1,0,18.5808,11800,46982.25,11,0
106049,114400,0,0,26.7456,2800,17100,16,0
50921,184800,0,0,31.7688,29700,4104,19,0
67722,96800,0,0,21.924,49500,25650,13,0
85878,42240,0,0,66.36,78700,10944,9,0
69755,102080,0,0,52.1304,74800,20520,17,1
134687,63360,0,0,28.224,33000,10260,8,0
126893,202400,0,0,28.1232,43000,42750,20,0
63544,93456,0,0,34.3896,70400,32661,12,0
114995,132000,3,0,44.6208,92200,25650,11,0
89513,281600,0,0,34.4736,76200,59850,21,0
109505,264000,1,0,18.564,2000,42750,15,0
48908,140800,0,0,28.3752,6400,37620,9,0
49267,114400,0,0,27.552,1100,8550,9,0
72514,211200,0,0,26.46,95200,20520,11,0
108023,96800,0,0,17.556,90200,13680,7,0
93344,281600,0,0,32.7264,13400,47880,14,0
100884,334400,0,0,33.0624,92800,59850,14,0
73971,147840,3,0,11.9784,33400,30780,14,0
40518,352000,0,0,15.8928,38000,34200,21,1
123569,109120,0,0,33.9528,28300,34200,15,0
50504,114400,0,0,36.7584,11200,17100,11,0
79590,158400,0,0,27.7536,41100,18810,12,0
28937,79200,0,0,36.6408,21700,20520,11,0
89393,189904,0,0,20.8824,97400,34200,8,0
25836,96800,1,0,14.5152,49500,17100,14,1
131509,158400,0,0,19.908,77300,59850,9,0
81191,100320,0,0,26.3424,49500,10602,10,0
36468,91520,0,0,42.1512,24200,29070,8,0
53002,352000,0,0,39.9,27600,41937.75,11,1
120449,66880,0,0,40.8576,47400,17100,7,0
75718,176000,0,0,45.5784,5600,34200,17,0
130986,67760,0,0,45.4104,86400,17869.5,7,0
99503,61600,0,0,32.9616,43100,23085,8,0
42801,73920,0,0,33.264,66800,34456.5,12,0
97545,153120,0,0,21.9072,21200,42750,15,1
97569,73920,0,0,26.3928,44200,10260,13,0
37826,88000,0,0,30.8952,7000,16416,17,0
104077,99894.08,0,0,44.1168,7000,5472,10,0
106251,73920,1,0,39.2112,30500,11970,12,0
108781,105600,0,0,27.552,17500,20520,8,0
67691,153120,0,0,27.8712,19700,47880,14,0
120409,112640,0,0,39.7824,95100,20520,15,0
67589,63360,0,0,58.38,44100,30780,13,0
68691,220000,0,0,44.5536,7000,59850,16,0
141316,140800,0,0,47.0568,60000,8550,16,0
37026,102080,0,0,23.9568,44800,30780,14,0
126604,65120,0,0,22.3104,10400,17100,24,0
110752,246400,0,0,7.1064,21100,38646,9,0
131421,223520,1,0,30.2064,33700,11970,11,0
62365,147840,0,0,62.5968,92200,47880,23,0
50204,73920,1,0,38.2032,55400,16245,14,0
31039,86240,0,0,36.456,34700,27360,20,0
143102,68053.92,0,0,48.6528,18500,19451.25,20,0
84048,149600,1,0,48.5688,98300,41040,16,0
50848,153120,0,0,28.8792,20800,4275,11,0
136415,143235.84,2,0,22.9488,95000,25650,14,0
60796,56320,0,0,39.2616,8800,19665,11,0
24786,67381.3536,1,0,50.6016,90800,28642.5,15,0
38728,154880,0,0,52.2816,77000,55062,13,0
120517,88000,0,0,56.5824,39500,42750,10,0
43426,74272,0,0,61.7736,73100,21845.25,13,0
82695,73920,0,0,14.0616,92200,25650,4,1
77100,237600,0,0,37.5816,35800,11970,15,0
68123,140800,0,0,18.4968,15200,17100,7,0
94355,78320,6,0,32.3568,10900,25650,21,0
88797,132000,0,0,48.7368,3100,45315,16,0
135226,91520,0,0,25.9392,48000,11115,10,0
82189,105600,0,0,13.3056,33400,21375,7,0
138825,80960,0,0,45.7632,33400,13209.75,21,0
92428,119680,0,0,65.8896,60100,34200,21,0
92037,44000,0,0,25.5864,90000,12312,8,0
140575,319440,0,0,21.6216,12500,59850,17,1
53917,44000,0,0,26.9304,27500,12825,8,0
29057,121440,1,0,28.9464,29000,20520,8,0
36074,198880,0,0,39.1944,64100,34200,14,0
137693,211200,0,0,47.2584,22500,51043.5,15,0
73274,88000,0,0,19.6392,15200,20520,9,0
62807,193600,0,0,20.5128,80200,51300,11,0
40143,211200,1,0,23.6712,10700,20520,12,0
110991,66880,0,0,35.8176,80200,10260,17,0
128696,246400,0,0,23.3688,54100,41040,9,0
38317,140800,0,0,38.4888,10900,25650,14,0
74066,193600,0,0,14.4816,86000,42750,10,0
129737,264000,0,0,30.8112,79700,34200,17,0
109247,70400,0,0,58.212,18200,34200,18,0
80775,149600,0,0,43.3776,39200,30780,28,0
145163,52800,0,0,33.6672,22500,13808.25,12,0
75379,299200,0,0,16.7664,90600,23940,16,1
109195,132000,0,0,27.5016,8700,27360,9,0
60734,211200,0,0,24.8976,11300,30780,18,0
45462,158400,0,0,51.8952,6700,59850,26,0
49797,149600,0,0,20.5632,37200,19665,8,1
78926,158400,0,0,29.2152,30000,17955,10,0
80983,44000,0,0,26.3256,95800,13680,8,0
44661,114048,0,0,34.188,99600,48948.75,7,1
31609,154213.6464,0,0,4.6032,13900,17442,6,1
122890,61600,0,0,12.9696,32000,8550,12,0
